Symbol,Description,"Relative volume, 1 day","Price change %, 1 day","Performance %, 1 week","Performance %, 1 month","Performance %, 3 months","Performance %, 6 months","Performance %, 1 year","Performance %, All Time",Industry,Price,Price - Currency,"High, 52 weeks","High, 52 weeks - Currency","Simple moving average, 50, 1 day","Simple moving average, 200, 1 day","Exponential moving average, 20, 1 day"
CUPID,Cupid Limited,0.6307605925927207,1.1430612609394495,1.7792954708842519,17.97916666666666,111.30597014925372,242.92115780549838,678.9546079779917,10165.260903687442,Household/Personal care,283.15,INR,299,INR,243.16360000000003,135.18281,274.1145479337314
KIRLFER,Kirloskar Ferrous Industries Ltd.,2.1186804914237194,1.1109888901111014,2.7039106145251446,-1.3310433662516077,8.74245829882883,-2.19195365379769,-2.19195365379769,663.4551368196821,Steel,459.6,INR,513,INR,457.0790000000005,463.15275039999983,450.3665139959025
RACLGEAR,RACL Geartech Ltd,1.0165207951692787,1.1098280728765688,3.0939298796441626,16.904020175048203,24.39621152328334,11.780141843971625,64.62293712137037,89.42371251727661,Auto parts: OEM,1576.1,INR,1691.9,INR,1391.5099999999993,1254.5499999999997,1484.7515110998208
CSBBANK,CSB Bank Ltd.,1.2122450751566562,1.1078627481151018,-5.859598853868191,-1.336336336336333,-9.265396299364818,-12.386666666666665,-10.195435287686212,19.472727272727276,Major banks,328.55,INR,574.4,INR,338.5470000000007,383.7460000000003,332.5346095224312
HONAUT,Honeywell Automation India Limited,0.561949261500831,1.105912377711612,-2.979591836734694,-6.637863315003928,2.456896551724138,18.869811635272544,-4.294725540195947,5485.05621600701,Electronic equipment/Instruments,35655,INR,41495,INR,37744.600000000035,33816.77500000002,36451.402641651475
MUKANDLTD,Mukand Limited,0.6994934923382702,1.1055125216214177,-1.1543268877288386,-5.986013986013988,-3.834048640915603,8.114193807800566,-2.5585272160614636,606.5586952061932,Steel,134.44,INR,154.25,INR,137.468,133.59375000000003,136.35303305610407
NIBE,Nibe Ltd.,0.6085305657511707,1.1043872919818387,-5.912994509362242,-5.064280133532224,-11.011984021304931,33.65999999999999,9.21719235169145,-19.48192771084338,Textiles,1336.6,INR,1848,INR,1477.8779999999992,1224.078000000001,1400.6030360421419
SUNDRMFAST,Sundram Fasteners Limited,0.3601355095216339,1.1008256192144148,-1.0367346938775548,16.679499518768043,44.856016250448086,43.50142045454546,19.086444007858542,6417.74193548387,Auto parts: OEM,1212.3,INR,1250.3,INR,1063.4650000000001,927.5522499999997,1180.8799091441788
BAJFINANCE,Bajaj Finance Limited,1.2441152693600708,1.09628217349857,-0.4879421976165943,-7.942708333333333,21.33867276887872,10.46875,15.901639344262295,74583.09964342394,Finance/Rental/Leasing,1060.5,INR,1176.4,INR,1063.7520000000006,977.4712500000013,1073.3182092077927
SGMART,SG Mart Ltd,0.3118148612531938,1.0908868051725167,1.9468479604449938,14.532703791140117,41.70962199312715,78.65265894075598,125.95890410958904,125.95890410958904,Electric utilities,824.75,INR,860.6,INR,713.288,521.6685,790.7321279583539
INDOSTAR,IndoStar Capital Finance Limited,0.524902927331485,1.0864467719243511,2.095914742451167,7.77500000000001,10.571538494421416,20.869158878504685,-1.5753424657534194,-56.89,Finance/Rental/Leasing,258.66,INR,292,INR,255.96080000000012,231.7012000000002,254.23414658174474
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,0.23894773347635337,1.0733523447401738,-1.5470679012345645,-1.6229760986892794,4.97325993262036,6.248002871223413,10.074764153644907,7958.63141777474,Auto parts: OEM,2551.9,INR,3044,INR,2491.1000000000013,2439.950035815901,2565.361709927531
SUNTV,Sun TV Network Limited,2.238914118536843,1.073191672032625,1.2688172043010704,-6.890756302521013,-8.740310077519384,-21.306818181818183,-17.095070422535215,88.35999999999999,Broadcasting,470.9,INR,660.7,INR,490.0650000000003,545.4652500000002,474.30806337938617
BANCOINDIA,Banco Products (India) Limited,0.9134719285882077,1.0698654563138308,-0.12814352074322516,-7.217261904761905,-5.658949916780145,6.910150891632365,-2.578125,4200,Industrial machinery,623.5,INR,879.8,INR,644.1130000000003,639.1130000000003,626.6561129722866
GOCLCORP,GOCL Corporation Limited,0.47807977477931496,1.0639555503014542,7.224382290229527,3.838212073363297,1.195549242424245,71.97746932206798,16.821535938781093,204.99467035281273,Industrial specialties,427.45,INR,459.9,INR,404.0900000000001,327.77799999999996,404.23606916070213
DYNAMATECH,Dynamatic Technologies Limited,0.7120110507291331,1.057925771765522,1.3655736279029311,8.409302325581395,11.064519203278376,9.0177736202058,73.91434114311296,836.8167202572347,Industrial machinery,11654,INR,12875,INR,10875.5,10126.905000000008,11407.759844510892
INDIACEM,India Cements Ltd.,0.33905517495830345,1.031215161649941,-1.8546094490320895,-7.478305257784586,-4.479578392621871,-7.051282051282051,-11.7897554447013,1003.5008282192284,Construction materials,362.5,INR,485.8,INR,382.9049999999998,402.93149999999986,371.15434361004054
AADHARHFC,Aadhar Housing Finance Ltd,0.5743465798911109,1.0237125248093668,4.3933506044905055,-2.115384615384613,3.9668888411094363,7.4555555555555575,-6.650579150579149,53.507936507936506,Finance/Rental/Leasing,483.55,INR,563,INR,501.95299999999946,484.36825000000033,481.21073814524266
ELCIDIN,Elcid Investments Ltd.,1.6901408450704227,1.023474178403756,-2.1019108280254777,-4.194122885129119,-8.199658703071673,-19.708955223880597,-19.708955223880597,-19.708955223880597,Financial conglomerates,107590,INR,137000,INR,110972.90000000005,,108863.6193781225
UDS,Updater Services Limited,0.9130235319011087,1.0227801022780048,7.671171171171171,16.31064181791641,28.510752688172044,55.214285714285715,-6.992217898832685,-16.12982456140351,Miscellaneous commercial services,239.03,INR,264.67,INR,206.1537999999998,177.0561499999998,221.13978768738298
GMBREW,G.M. Breweries Ltd.,1.7936543924460864,1.021360716050746,3.3423210875182563,2.114786856127894,2.4331848552338555,-3.6806282722513064,30.530722293174392,42675.76264880953,Beverages: alcoholic,919.85,INR,1328.8,INR,911.8499999999992,974.9547499999987,894.571672126591
ENDURANCE,Endurance Technologies Ltd.,0.4278558538015229,1.0200747812829116,-5.5333016498065035,-2.699300699300693,7.56861229223039,10.648111332007959,-7.239999999999994,386.50349650349654,Metal fabrication,2782.8,INR,3079.9,INR,2812.3539999999985,2594.300499999999,2878.8042529095005
SUNCLAY,Sundaram-Clayton Limited,0.4371848884591477,1.0144815302408532,3.4089107341049627,3.977680350737353,-1.532422435268359,-3.3276513747869165,-24.991374353076477,-9.404083900541732,Auto parts: OEM,1304.4,INR,1942,INR,1308.225999999998,1310.2189999999978,1282.3662759268207
MOLDTKPAC,Mold Tek Packaging Ltd,0.29395368471253785,1.0077186963979352,0.9499999999999967,1.391778463304388,-0.47183098591549616,25.192665426521376,-16.530829199149544,474.39544401768717,Miscellaneous manufacturing,706.65,INR,859.65,INR,691.6810000000002,618.1492499999997,696.6150773327154
SIGMAADV,Sigma Advanced Systems Limited,0.3023701842716992,1.0068892421833628,-4.37727329737865,11.185649701035427,65.02164502164501,374.45391748086377,433.2587256067706,456.733368421264,Information technology services,762.4,INR,801,INR,633.2190000000003,339.0939999999999,716.4669722964946
FRACTAL,Fractal Analytics Limited,0.6988543572728191,0.9848299486175762,-2.0586141433317406,2.923940149625941,-20.0919651500484,5.826923076923083,-5.770547945205474,-5.770547945205474,Packaged software,825.45,INR,1118,INR,836.6539999999998,,830.4287867991748
RPTECH,Rashi Peripherals Limited,0.19686027533976433,0.9808128486483172,4.79007633587786,-14.885811718507808,52.30214497041421,137.29472774416593,185.79111727966693,142.60677466863035,Electronics distributors,823.65,INR,967.7,INR,809.6190000000005,516.98475,823.795087209991
TRITURBINE,Triveni Turbine Limited,0.5445236388138203,0.9795347210075054,-1.8364223771467554,-7.602432778489117,-16.76158892653738,22.102368866328245,9.461509290860823,1343.2499999999998,Industrial machinery,577.3,INR,787.6,INR,610.6419999999997,560.3594999999998,584.9394750374045
EDELWEISS,Edelweiss Financial Services Limited,1.6025680864778216,0.979519145146944,8.85529157667387,14.835443037974695,22.044843049327365,24.84403669724772,17.828383409819047,59.29975094147692,Investment banks/Brokers,136.08,INR,138.24,INR,121.80619999999999,114.59134999999993,126.34883102785962
RANEHOLDIN,Rane Holdings Limited,9.527624847972815,0.9661835748792242,4.190067520666363,-11.516613076098611,13.868965517241374,36.918484119744576,8.624999999999995,693.7980769230769,Auto parts: OEM,1651.1,INR,1894.5,INR,1706.6100000000044,1398.646999999999,1635.5969937835223
DBCORP,DB Corp. Ltd.,0.6454169700100983,0.9650118691299435,-5.024271844660192,-6.610978520286394,-3.857493857493855,-9.190067300997903,-28.030163693213172,-22.972440944881885,Publishing: newspapers,195.65,INR,287.9,INR,205.60220000000012,222.4096500000001,202.8591439211805
AUROPHARMA,Aurobindo Pharma Ltd,0.6410489676935595,0.9650033591889058,0.9835064141722608,4.145404145404143,11.40238560549901,34.957955751489905,56.69194312796208,35642.703320954875,Pharmaceuticals: other,1653.1,INR,1717,INR,1598.2219999999988,1371.7149999999992,1636.467150252735
ORKLAINDIA,Orkla India Ltd.,0.5009897298880673,0.9600679694137599,-2.757774140752868,1.2180579216354306,-5.988924050632915,1.3389049974415868,-20.790561258498872,-20.790561258498872,Food: specialty/candy,594.15,INR,760,INR,577.6889999999997,601.5035,577.8159397853263
VEEDOL,Veedol Corp. Ltd,0.610282917571853,0.957068635493574,-1.533537805040672,2.4488380159555985,-0.8592910848549916,9.498035144954393,-10.192167355874492,1313.239551185435,Oil refining/Marketing,1476.8,INR,2035,INR,1457.1279999999979,1470.237500000001,1481.352784746337
EMUDHRA,eMudhra Limited,0.6945699750646733,0.9521977493507611,-6.160035762181502,1.5971348368986547,12.1247729943382,28.722099583026726,-28.59863945578232,94.37037037037035,Packaged software,524.8,INR,714,INR,491.93300000000136,502.05649999999935,529.5563975284834
RITES,RITES Ltd.,0.9826733896880716,0.9448966226962346,-0.6399926331783169,-1.0091743119266003,6.836972127333037,7.363184079601996,-18.566037735849054,183.94736842105266,Miscellaneous commercial services,215.8,INR,280.9,INR,220.0592000000001,218.44925000000023,218.0067975549701
ORIENTCEM,Orient Cement Ltd.,0.6493911768858738,0.9339975093399884,-1.7873371705543664,-5.8037335657732125,-4.302265515460102,-11.662125340599458,-43.93428447903156,127.50877192982458,Construction materials,129.68,INR,237.29,INR,134.70479999999995,147.2604,131.3286843170965
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,0.7920231833827768,0.932345206789371,-4.11809235427707,-1.0120745574616112,-5.512868332711681,4.131212233321001,0.8038201352964511,2371.414634146341,Trucks/Construction/Farm machinery,2533.2,INR,3339,INR,2614.9400000000014,2568.2515000000008,2579.2981726695907
IIFLCAPS,IIFL Capital Services Ltd,1.1555563181425994,0.9318148202928493,2.033492822966511,2.00298953662182,0.8721359940872102,7.736027786548784,10.779220779220775,1450.909090909091,Investment banks/Brokers,341.2,INR,411.3,INR,336.965,326.69000000000017,336.67435117890085
SUNDROP,Sundrop Brands Limited Shs Dematerialised,0.3947734222963581,0.9293113954905581,0.6150808717442409,-0.6448710257948342,3.177075221928045,4.892336922102593,-24.11225658648339,1598.7179487179487,Agricultural commodities/Milling,662.5,INR,883.45,INR,655.7209999999977,663.1354999999999,657.5939902504357
ACC,ACC Limited,0.8401185901682788,0.9276729559748392,-2.2983257229832605,-7.885484681064798,-5.9487179487179525,-15.204755614266846,-31.709133464545992,1340.2741764888565,Construction materials,1283.8,INR,1987,INR,1342.0320000000036,1501.9569999999999,1305.3885590952366
KPRMILL,K.P.R. Mill Limited,0.7050455929624528,0.9273438829334578,5.038073313263667,11.915094339622637,7.649727767695096,41.89342742658932,17.74689826302729,6678.857142857143,Apparel/Footwear,1186.3,INR,1334,INR,1115.7019999999998,987.1634999999999,1137.5326148462784
SAMHI,Samhi Hotels Limited,0.538031029167504,0.917491316600043,-2.3649505452700925,-9.762672135950773,-8.448275862068954,-0.006493506493500588,-30.469138032239126,14.490706319702609,Hotels/Resorts/Cruise lines,153.99,INR,220.82,INR,168.13080000000016,167.37309999999997,159.3745337867345
IRFC,Indian Railway Finance Corp. Ltd.,1.0622191068157232,0.9074410163339381,-1.4766686355581806,-7.137289834094195,-13.575129533678751,-16.02054173799214,-32.790716415504875,234.93975903614464,Finance/Rental/Leasing,83.4,INR,137.17,INR,87.67499999999993,102.63770000000002,85.2016926474495
JWL,Jupiter Wagons Limited,1.7694183561404337,0.8917831515201815,-1.4823815309842028,-7.881083128195417,-13.927813163481957,-4.536891679748823,-26.734939759036145,104.40336134453781,Trucks/Construction/Farm machinery,243.24,INR,358.25,INR,253.58320000000006,278.5496999999995,247.46862007570573
DEVYANI,Devyani International Ltd.,0.687824765892633,0.8909815284317202,-4.928327645051194,16.308977035490607,22.17543859649123,18.40516874946868,-21.10569842528605,-1.1497445812451805,Restaurants,139.28,INR,191,INR,125.84999999999998,123.14350000000034,138.64488050286772
CRISIL,CRISIL Limited,2.9852942364066575,0.8887114734121937,2.0182706607180796,10.23115947019259,22.343949044585987,11.674418604651162,-5.695208169677926,11040.239209841995,Internet software/Services,4802,INR,5115,INR,4385.342000000008,4323.066,4614.635716731554
ALKYLAMINE,Alkyl Amines Chemicals Limited,0.7291372526521973,0.883586261980833,-1.6210690293057994,4.186214363045834,11.713653952459927,44.28816221619307,-4.674528301886788,29619.117647058825,Chemicals: specialty,2020.9,INR,2116.8,INR,1897.1679999999988,1658.517500000001,1983.070966269851
ANONDITA,Anondita Medicare Limited,0.6518952572788866,0.8773524865896776,8.143274853801167,9.42307692307692,-7.135085369936391,56.26364340539399,231.45631067961165,665.2068965517242,Miscellaneous manufacturing,1109.55,INR,1316,INR,1103.573,900.3167500000001,1074.190644353231
PCBL,PCBL Chemical Limited,0.8469051736291549,0.8750994431185362,-1.8575851393188854,-2.7607361963190185,8.154213578983274,11.757447558610973,-18.214654282765743,3742.4242424242425,Industrial specialties,317,INR,425.95,INR,320.77199999999993,298.71025000000014,319.4743681008069
JKCEMENT,J.K. Cement Ltd.,0.48327567803911986,0.8731024903264212,-2.866150759529951,-8.231789872732197,2.2837022132796783,-7.606324972737187,-26.149487905861843,3077.1875,Construction materials,5083.5,INR,7000,INR,5388.379999999997,5467.3075,5217.310263319514
ELANTAS,ELANTAS Beck India Limited,0.5040002949526232,0.866765725606736,4.525235243798118,8.142313479068944,22.214442888577715,32.55586895205034,32.55586895205034,32.55586895205034,Industrial specialties,12219,INR,13200,INR,10609.67,,11526.70096396343
AMBER,Amber Enterprises India Ltd.,0.5307920168814485,0.8636977058029689,-3.567511773433972,0.2952227589908749,-2.555410691003911,-4.662287135659162,-3.957851452068877,536.0851063829788,Industrial machinery,7474,INR,8974,INR,7464.949999999994,7232.240000000002,7438.756935202064
JIOFIN,Jio Financial Services Limited,1.1712099224201633,0.8633396504527318,0.37720033528918934,-10.181886367897986,1.789281312422971,-1.1147811725846362,-24.028548770816812,-8.587786259541986,Financial conglomerates,239.5,INR,321.6,INR,243.5858000000001,256.2118,242.5060363209389
TATACAP,Tata Capital Ltd.,1.3841147546469474,0.8605620545919023,-0.27918106886466665,3.6049723756906107,19.82428115015975,16.34868931285869,15.046012269938654,15.046012269938654,Finance/Rental/Leasing,375.05,INR,390.2,INR,361.4190000000001,338.19975,367.5864904787973
BASF,BASF India Limited,2.060638601546889,0.8480325644504748,0.5175552665799763,-2.154430379746833,11.284192340915636,11.650681765657504,-17.768085106382976,2442.6973684210525,Chemicals: specialty,3864.9,INR,4829.9,INR,3791.9020000000005,3712.565499999995,3865.1781022170217
CHENNPETRO,Chennai Petroleum Corporation Limited,0.7843021867251841,0.8472222222222254,6.85012140387022,7.825957825957833,21.82885906040269,43.07389162561577,105.11299435028249,4445.226803249407,Oil refining/Marketing,1452.2,INR,1489.7,INR,1274.0040000000006,1048.2307499999997,1373.7082151879865
ARKADE,Arkade Developers Limited,0.9583475171733571,0.8456148828219354,-1.5566037735849088,-10.030176749532984,9.505902929602103,13.167645729778574,-31.956746182687606,-28.445714285714285,Homebuilding,125.22,INR,185.3,INR,132.2226,125.97270000000007,127.80153601821429
REPCOHOME,Repco Home Finance Ltd.,0.44011395333521697,0.8432888264230498,-2.5797691785471826,-6.709140553894164,-1.9808743169398908,-0.3472222222222222,-0.8977900552486188,124.28884026258207,Finance/Rental/Leasing,358.75,INR,455.9,INR,386.2330000000001,392.04074999999995,364.6481683137201
GLAND,Gland Pharma Ltd.,10.158659980213557,0.8425324117060422,2.0497650948320896,13.329468599033818,31.3328556073092,70.9953933173946,55.15343915343916,71.48538011695908,Pharmaceuticals: major,2932.4,INR,3039.8,INR,2639.9379999999987,2043.6699999999983,2827.738386998023
SHILPAMED,Shilpa Medicare Limited,0.3852446607494288,0.8366888040579408,7.0088790233074345,48.33076923076923,81.86362350278223,196.25134429251807,127.39386792452831,2793.8826084824577,Pharmaceuticals: major,964.15,INR,973.9,INR,719.3940000000002,464.7162499999998,856.111149667339
COCHINSHIP,Cochin Shipyard Limited,0.8105982872582017,0.834062016546705,-2.8451069345431037,4.386881136411113,1.6890516890516798,2.818930041152257,-13.869577707555305,581.1768869970894,Trucks/Construction/Farm machinery,1499.1,INR,1979.9,INR,1459.4620000000027,1514.4354999999996,1491.1194043743114
FIRSTCRY,Brainbees Solutions Limited,0.5560161463157586,0.8339396653047569,-4.439611732880711,-16.39907192575406,-19.395105364413222,-16.78137558316782,-50.573388203017835,-72.32565284178187,Apparel/Footwear retail,180.16,INR,438.7,INR,206.49460000000056,241.11134999999996,191.76569212944108
CAMLINFINE,Camlin Fine Sciences Limited,0.9836492423419891,0.8310520140789932,-0.9317963496637838,-21.027643770579683,-14.909240924092414,-26.071684587813625,-52.02140032565713,26.502410903075997,Chemicals: specialty,103.13,INR,235,INR,119.88520000000011,133.36369999999997,108.41610628837066
MAYURUNIQ,Mayur Uniquoters Limited,0.33273374195767524,0.8301317233809095,-2.5268603263032174,-5.302835051546389,-3.181818181818179,41.849242351124424,38.12969924812031,653.8856310306651,Textiles,734.85,INR,907,INR,788.518,625.8560000000001,752.3046873555328
HITECH,Hi-Tech Pipes Ltd.,1.089040690334733,0.8250166333998541,-3.0081925243215673,-12.404624277456653,-15.783038790708016,-7.337654396477927,-17.191256830601098,78.49234393404002,Steel,75.77,INR,127.5,INR,83.62080000000007,86.58584999999981,79.62994925297225
PACEDIGITK,Pace Digitek Limited,0.9086075483921181,0.8181435360644973,-6.112044817927169,-16.372255489021956,-11.91064388961892,3.725939221390116,-23.474885844748858,-23.474885844748858,Electric utilities,167.59,INR,231.95,INR,192.4900000000002,185.10264999999998,177.0431833928022
SKFINDIA,SKF India Limited,2.301931116359546,0.81786317019344,-0.8173690932311592,3.962516733601074,-4.477244772447722,-6.445006625707746,-29.290218178318725,2656.3914803509947,Metal fabrication,1553.2,INR,2426.092508,INR,1552.9160000000013,1680.0930000000017,1558.7637246095342
GODREJIND,Godrej Industries Limited,0.42768278094434564,0.7970198388633843,-0.00859401856307228,-11.856060606060606,10.725161781499814,24.465126230209677,-3.84297520661157,43530.377228841506,Agricultural commodities/Milling,1163.5,INR,1443,INR,1258.358,1066.4357499999994,1194.2803883697234
KOTAKBANK,Kotak Mahindra Bank Limited,0.6051555812840953,0.7954410542562087,-0.023551577955728386,6.926952141057934,11.271297509829619,5.152340847163738,8.23559408465069,28218.88114202009,Major banks,424.5,INR,453.2,INR,394.61300000000034,400.8658500000004,409.7333563139658
MOBIKWIK,One Mobikwik Systems Limited,0.6923582280406262,0.7921934840774308,-0.4250025914792128,-7.1884057971014474,-1.6232269957499041,6.6148723640399645,-34.182939362795466,-56.336363636363636,Miscellaneous commercial services,192.12,INR,334,INR,203.33359999999976,207.51989999999995,195.3205999587562
OPTIEMUS,Optiemus Infracom Limited,0.16016047148298912,0.7878197751615351,-1.2403504206783051,-9.462468193384225,23.760869565217384,55.73792914785937,-8.177419354838717,737.8219648780852,Electronics distributors,569.3,INR,713,INR,569.813,469.81574999999975,572.2282037900837
MASFIN,MAS Financial Services Ltd.,0.17199871999115063,0.7857874957294197,-0.1692047377326565,-4.838709677419355,-4.189671971419285,-2.6563273387229867,-6.349206349206349,34.09104318195228,Finance/Rental/Leasing,295,INR,358.85,INR,309.7070000000005,314.09425000000016,300.48746413942234
SPAL,S.P. Apparels Ltd.,0.3886119579869184,0.7809559653744783,9.29591836734693,2.8914505283381278,29.28963727442813,54.32605720048987,46.08565193671574,289.49090909090904,Apparel/Footwear,1071.1,INR,1221.9,INR,1030.6660000000002,822.0439999999998,1007.2517338407366
NAZARA,Nazara Technologies Ltd.,0.4685698650496652,0.7791142700929377,4.138418079096039,5.403859899928514,35.632818248712276,49.55375253549695,30.035273368606695,48.20100502512562,Packaged software,368.65,INR,379.4,INR,331.38500000000005,280.9440000000001,356.88522437916333
HDFCBANK,HDFC Bank Limited,0.44385839112408215,0.771244604825592,0.17584581838643876,-2.9572090487871265,-5.550765965912861,-17.96555497955186,-25.838367006873572,30169.925611052073,Major banks,712.1,INR,1020.5,INR,755.9170000000016,841.8987499999982,722.3048068849976
VIDYAWIRES,Vidya Wires Limited,0.767635405493822,0.7602012297372751,4.256795835743196,-2.562162162162167,-8.058757523207188,73.32692307692307,73.32692307692307,73.32692307692307,Other metals/Minerals,90.13,INR,117.35,INR,92.3054,,89.56525398524023
TORNTPOWER,Torrent Power Limited,0.6309738023104758,0.7601023811370476,4.9862615160820924,-3.5345659760897106,-10.714776632302412,-13.103678929765891,-1.1489879774768024,2786.8888888888887,Electric utilities,1299.1,INR,1824.1,INR,1351.8559999999975,1409.3659999999968,1278.0152577951756
KINGFA,Kingfa Science & Technology (India) Limited,0.9435959473763773,0.7557744565217391,-0.29411764705882354,14.405553948510269,8.863198458574182,42.81415503129514,34.523809523809526,449.2996539156767,Chemicals: specialty,5932.5,INR,6200,INR,5433.919999999999,4724.380000000001,5828.0462494786325
INDIQUBE,Indiqube Spaces Limited,0.2075241718140787,0.7509451551090106,1.08599636269161,12.52892179546506,19.7242907255831,14.772861356932149,-15.421068649189166,-9.935185185185189,Real estate development,194.54,INR,243.8,INR,179.31260000000003,178.07524999999998,188.59362297182054
GOODLUCK,Goodluck India Ltd.,0.803198721697026,0.7456327226246272,8.86279926335175,-5.740481416817257,5.936380986729961,28.972728562454545,18.819096665577888,1822.3576649687702,Steel,472.9,INR,557.36666109,INR,487.3183294768002,415.12932943645006,465.8911323777358
MFSL,Max Financial Services Limited,1.2119109571819602,0.7417046193884249,-1.495006043641453,1.721193010116939,-2.0062021391051084,-11.093247588424427,-6.885561368693247,727.0484099358704,Life/Health insurance,1548.4,INR,1892.5,INR,1554.8800000000024,1639.4570000000003,1550.810395661681
MIDWESTLTD,Midwest Limited,0.3345404708312117,0.7398273736128195,-4.693108399138566,-12.713675213675216,-14.346774193548393,-8.202247191011244,-8.832618025751081,-8.832618025751081,Construction materials,1062.1,INR,1859.9,INR,1207.2120000000014,1315.994,1119.5979009850296
BAYERCROP,Bayer Cropscience India Limited,0.5353362666337965,0.7347000605938171,-2.1363747853814057,-6.778037383177568,-9.83073063798051,-11.335555555555555,-23.711281070745695,641.6171003717473,Chemicals: agricultural,3989.9,INR,5489,INR,4142.686000000008,4428.622999999994,4059.7770265471354
BIRLACORPN,Birla Corporation Limited,1.3104731883258876,0.7322056987172262,0.4926387315968316,-1.6732228932350848,-8.793298386267855,0.8352272727272753,-32.87821482602118,444.3865030674847,Construction materials,887.35,INR,1346.1,INR,928.82,985.5242499999995,891.3537826961541
HARSHA,Harsha Engineers International Ltd.,0.761217888712553,0.7316262055204548,2.8173794976239073,9.574339804654539,14.590163934426235,26.612790859690676,11.088019559902206,0.9666666666666717,Metal fabrication,454.35,INR,469,INR,423.3610000000006,392.7735000000006,437.4167351227599
BUILDPRO,Shankara Buildpro Limited,6.482918567063721,0.72936064556177,4.52495974235105,-2.960083719539536,10.871978819711329,36.27965567919379,50.953488372093034,50.953488372093034,Wholesale distributors,1298.2,INR,1380,INR,1221.4540000000004,,1262.9971937648684
SHAREINDIA,Share India Securities Ltd,1.5821731787817601,0.7266497311986706,0.29411764705882354,-4.213483146067416,23.73902315117208,36.72814755412991,10.87988554334395,681.404390383584,Investment banks/Brokers,170.5,INR,211,INR,170.9402,152.23595000000017,171.60888309090356
HOMEFIRST,Home First Finance Company India Ltd.,0.9631592324596424,0.7241551523222755,0.8416666666666591,2.969707283866564,15.105107961571385,16.03221785406077,-4.104921150645866,95.55591783380602,Finance/Rental/Leasing,1210.1,INR,1317.7,INR,1197.0900000000004,1129.5319999999986,1190.7949478433916
ABCAPITAL,Aditya Birla Capital Ltd.,0.7235291484836072,0.7213930348258649,-1.2077589361961805,-3.824228028503568,14.41085052274654,23.841565988683282,43.811045995382685,61.959999999999994,Multi-line insurance,404.9,INR,430.7,INR,403.5399999999994,360.36325000000016,404.8468104905159
